40000
  36.1033101196   36.1033101196   36.1033101196
11616 0   -3.3619867569   25.2322559227   -4.5554561264    1.3199563495    0.6834711848   -1.1722312248
11617 0   -4.0858747955   25.7055065367   -4.9965793993    0.4998330354    0.4900582503   -0.1908188796
11618 0   -4.1515531047   26.4861333084   -4.3772961866   -0.5352593086    0.4508711337   -0.4627865507
11619 0   -4.2764512333   27.0814808246   -3.7077276062    1.9317386853   -0.2727351357    0.0736011563
11620 0   -3.4953784385   27.3179402643   -3.1726291101   -1.4033537872   -0.0323670146    0.7880409552
11621 0   -2.4578222007   27.3611889363   -3.0731500711    1.6292864611    0.4991242419    0.4793327840
11622 0   -2.9612618051   27.4994823868   -2.2750068947    0.4463711271   -0.4473661603   -1.1322477819
11623 0   -2.5201782281   27.9199680352   -1.5772387165   -0.0218516881    2.0756711201    0.0587055591
11624 0   -2.4960837896   28.8599488488   -1.2456244611   -0.3839757489   -0.4920071760    0.8082971118
11625 0   -2.5761320900   28.5003456168   -0.3921078923    0.8159711824    0.9209166645   -0.3195549399
11626 0   -3.2203144718   27.9605757850   -0.0494921123   -0.6111252593   -0.8573492688    2.0649531896
11627 0   -3.1079063644   28.8036461323    0.3823357233   -0.5460307869    0.0437610603   -2.1868332194
11628 0   -2.9158988670   28.8547936655    1.2689914433   -1.4374365934    0.9415305428    0.3529277674
11629 0   -3.5123162673   28.1633918365    1.2377480938    0.2563286689    0.7438289381    1.1742337973
11630 0   -4.3505058948   28.5807920500    1.1607972671   -0.3230412802   -0.3046309748   -1.1091199210
11631 0   -3.9061043956   29.0170489774    1.8548137594    0.4645430892   -0.3419094937   -0.4739633648
11632 0   -4.0032564110   29.6168650542    1.1283449121    0.2064536982    0.6293550634   -0.7294951895
11633 0   -3.2118768536   29.8421296940    1.5188328989    1.6449787740    1.0211200059    0.2367624428
11634 0   -2.6447401944   30.6823103639    1.2228760263    0.0823153753    0.2516342151   -1.9117755881
11635 0   -3.2517323853   31.4115586002    1.1562877207    0.1581825954   -0.9560946532    0.5377001209
11636 0   -3.8037575445   31.0345023323    1.7706612372    0.9982158203    0.5393100508    1.5648740836
11637 0   -4.5231447148   30.8912515610    2.4423181613   -0.1777063647   -0.3040767042   -1.3862154748
11638 0   -4.4258329833   31.4951908445    3.1618458370    1.1612133378   -1.8307085075   -1.6897254015
11639 0   -5.3536774582   31.2884603036    3.2469330347    1.2163459628    2.6591350515   -0.8490462040
11640 1   20.0165485491    6.7759282147    4.4535317320   -2.0942253876   -0.1420913893    1.5930119717
11641 1   19.3314383845    6.0591164040    4.5851655286    1.5798786850    0.2671785361    0.6911420834
11642 1   18.9260415552    6.5851391598    3.9046542739    1.4472240976    0.1985033145   -0.7983381548
11643 1   18.4095537818    6.9560785242    4.6055568357    0.5664732877    2.3059717977    0.3987984522
11644 1   17.7609626981    6.5226167002    4.1409091016    0.2335660611   -0.0979604108    0.2978997662
11645 1   17.3356693936    7.0548287496    4.8515132778    0.4133001442    0.0575515213   -1.5090092381
11646 1   16.6368414439    7.7111902766    5.1109522265    1.1062370170   -1.3423802314    0.4238329017
11647 1   16.7618000840    7.6509518232    6.0528598627    2.6159984719   -1.3707917304   -0.1582034806
11648 1   16.6573047329    8.0115063843    6.9233259127   -1.0800665331    1.7993433051   -0.9727917275
11649 1   17.0739136824    7.1396344741    6.9088552212   -1.1725067925   -1.5632902352   -0.9020477055
11650 1   17.7891042900    7.0620383769    7.4831332684    0.5489399409    0.2943109384    0.5181800158
11651 1   18.1165710929    6.6743817162    8.3057573551    1.8415695384    0.5550768302    1.6134631791
11652 1   17.5437263555    6.6206859401    9.0509984994    0.8611488196    1.1729044011    0.0053372603
11653 1   17.6509239073    7.4980906943    9.2574555529   -1.0796613467   -0.7911881413   -0.0896853145
11654 1   17.3430133473    7.5529056981    8.3226350176    0.3116893353   -0.1237272358   -0.8762335559
11655 1   17.2655689393    8.3482143676    7.7819591988    0.6532592557    0.1403456754    0.0804272660
11656 1   17.1811731587    9.1601643411    8.2969875492    0.4237543434    0.6602626128   -0.3988700578
11657 1   16.9162414571    9.3364083616    7.2753624215   -0.0813569800   -0.5989990827    3.2738609518
11658 1   16.1177391208    8.9952022163    6.9600302615    2.1396260340    2.2683434213    1.1698575200
11659 1   15.8300751394    9.6830700132    7.5640167022   -0.3198544274   -0.2730022350    0.4796142952
11660 1   15.1693847988    9.6688800856    6.8547447951   -0.9469948406   -0.1935021430   -0.8713698319
11661 1   14.8252300956    8.8543181235    6.8514863405   -0.3242629955    0.3745063801    0.1879978100
11662 1   14.3983061621    8.0395339566    7.0226829142   -0.8255651830    0.6738154460    1.4587508850
11663 1   14.0754224022    8.6928957646    7.6067075046    0.3729920143    3.2834451662    0.6118745542
11664 1   14.0544988706    9.0225450967    8.5041855771    0.2713360363   -1.2322760374    1.0263766541
11665 1   14.9433508331    9.3196544337    8.7297134704    1.9932365938    1.3198889770   -0.5005744755
11666 1   14.8962610998    9.8884868530    7.8832558077    0.4968419018    0.3308176348   -0.0851740158
11667 1   15.6030894397   10.3249627763    8.3579853648    0.0165536592   -0.0284029241    0.0873900895
11668 1   16.2107321412   10.9368689365    7.8732278532   -0.4025859653   -0.5819235377   -1.2286801520
11669 1   16.7602248786   10.1283373878    8.0516908593    0.5910974788    0.4062357464    0.0441803670
11670 1   16.8067698334    9.8880247460    8.9673902924    2.0803151859    0.2770208977    0.2096584855
11671 1   16.8354065230    9.0812289671    9.5047076946   -0.0910401020   -0.4227277780   -0.7799628749
11672 1   17.5759168212    8.5166382394    9.4139980209   -0.3635730603   -0.8117506177   -1.2682609360
11673 1   18.5306109384    8.4158810584    9.3958145743   -0.0820285720   -0.7848825744   -0.0261261138
11674 1   18.8942344734    7.6037557880    9.8280281885   -1.1040760506    0.1642311433    0.9168389676
11675 1   19.0881432961    8.2323905845   10.5159573122    0.8809798889    0.2074344670   -1.0290734989
11676 1   19.8308724445    7.9351474919   10.9657683519    0.8401934178    1.3417737522   -0.5947601183
11677 1   20.4575184087    7.3163199789   10.9879617850    0.6725198916    0.4921976959    0.8186314124
11678 1   20.6100485599    6.3315283826   11.0047525666    1.4290226495    0.4958850125   -1.0619629404
11679 1   20.4490398168    5.3270277609   11.0270873039    1.2166859742    0.2633471878   -1.9155289944
11680 0   31.5634598857   12.2514802724   11.1155316309   -1.3531559104   -1.0979997080   -1.7611382572
11681 0   32.0801990784   11.5128001683   11.0238783343    0.1933585945    0.1385722568   -0.8812386744
11682 0   32.3516292312   10.6253273530   11.1384759324    1.4791547541    0.7368992458    0.1782401336
11683 0   33.1731317951   11.1824273642   10.8413471070   -0.9297307594    1.5398727605    1.1628542406
11684 0   33.3996928625   10.9361863959   11.7473216418    0.3485138375   -0.9938416534   -0.0513598466
11685 0   34.1747081568   11.4727958490   12.0048985196    1.2991690975   -1.0580069680    0.0268691257
11686 0   34.0393202941   11.0007475191   12.8327088777    0.4910332105   -0.1938029329    0.8271865525
11687 0   33.0772395363   10.9696456808   12.7273024161    0.2917023542   -1.0523475609    1.9478842113
11688 0   32.8027326565   11.6453744713   12.0524385827    1.3395179695    0.2625340574    1.1804713315
11689 0   32.0250716565   12.0362528792   12.3458086190   -1.0011868670   -0.9927744394    2.0486603478
11690 0   31.0734062923   12.3342877302   12.0673618982    0.2529940949    1.7315897407    0.1423700613
11691 0   30.5734802421   11.6769564430   11.5393099696   -0.3024839810    0.9302952089   -1.6164449076
11692 0   29.9818260270   12.1589794208   12.1616964675    1.0820876249   -2.1746833876   -0.5509663087
11693 0   29.0529930456   12.5476315888   12.1647485955    0.6498898979    0.5872923972   -0.9162931610
11694 0   29.5101226130   13.0599492140   12.7389777067   -0.3767790936    1.0819325128    0.2516676650
11695 0   30.4845431664   13.0643830471   12.6414744503   -0.7216149193    2.0369025460   -0.1719474677
11696 0   30.1472883953   13.8545027429   13.0606688811    0.0893333278    0.2327107765    0.8097235153
11697 0   30.4170619873   13.5254247795   13.9026183883   -1.2504615925   -0.2590842853    1.4814886219
11698 0   29.5676634286   13.0207698442   13.7857116013   -0.6699714677    0.2072324116    0.3583054046
11699 0   29.0083564298   13.7120079001   13.6020379082   -0.1498785462   -0.6547617940   -1.4118007995
11700 0   28.4950525347   12.9014693224   13.4291088996   -0.5028680508   -0.3720173514    0.6504104717
11701 0   28.3872611885   11.9866396135   12.9978294112    1.1457936733   -0.5758987656    0.1261864903
11702 0   27.6998808659   11.8424092569   13.6479708972   -0.6504444966   -0.2482207315    0.1607943272
11703 0   27.1181439031   11.2040087064   13.2794122770    0.1800978209    1.8320344853    0.4850065268
11704 0   27.1072850291   10.9909026878   12.3995351857   -0.9420479236   -0.0023401032    1.8867956492
11705 0   27.2867076938   10.0379010764   12.2687327451   -1.9874908187   -0.7167912737    0.1330851758
11706 0   27.7290709476   10.4377212230   11.4637250842   -0.6905544622    0.1903818268   -0.4364390303
11707 0   27.4846705707   11.3023445974   11.1521743358    0.3577794390    0.1115949199   -1.3692459480
11708 0   27.2006863701   12.2328031205   11.1865965445    0.5455560244    0.4917600345    0.2048448994
11709 0   26.7596439788   12.0271344815   10.3478813334    0.7687911590   -0.6030594610    2.1352591520
11710 0   27.5070117744   11.9994889735    9.8166529923   -0.4674279108   -0.8206787194   -1.6325915790
11711 0   28.1618077737   12.0901589995    9.0278481450   -1.9107823771   -1.0675306636   -0.7357638342
11712 0   28.4983589866   12.9828958043    8.8822259731   -0.5770696564   -1.0432195187   -0.2044757093
11713 0   29.1688631777   12.9142476425    9.5678913382    0.0180128606    1.1752118191    0.2747837433
11714 0   28.9063469519   13.7842348291   10.0184526140   -0.6131163212   -0.0444163322   -1.1673106929
11715 0   27.9048913975   13.5913870392    9.8753519386   -0.0144322587   -0.2947024616    1.9727325083
11716 0   27.6720190458   12.8430547059   10.4470893058   -0.0406750389    0.5881759662   -0.9413552665
11717 0   28.5460162454   12.8829840490   10.8188459327   -0.6898564654    2.1259904506   -2.2616401395
11718 0   28.3216101299   11.9806548696   10.7027140007   -0.4688254503    0.0408360248    0.2359993305
11719 0   29.2114667329   11.9678542343   11.1499490816    0.3000855818    0.7573586590   -0.3837841237
11720 1   27.4938578190   29.0871650726   14.4884010571   -0.7335382371    1.2941964655    0.4802526086
11721 1   28.1095159827   29.3453173783   13.8261040092    0.9588196358    0.2781946371   -1.7297346690
11722 1   28.7313038487   29.9682830810   14.2010605001   -0.1419164446   -0.1857332286    0.4208266513
11723 1   28.6597503891   30.7722105814   14.7370986455   -0.3134378464   -1.6346524249    0.3978900991
11724 1   28.3263756052   31.5655461501   14.3957108149   -2.2695013760    0.9125969941    1.5449389121
11725 1   29.2898964619   31.8556338963   14.4461446654    0.5475414540   -0.6109189101   -0.3228139334
11726 1   28.8964195070   32.4611454455   13.7778105044   -0.8394803600   -1.0333385662   -0.1778266304
11727 1   28.8384408067   32.8583805208   14.6556033646   -1.2545250046   -0.8884560018   -0.1105617804
11728 1   28.7395726426   33.5853501994   15.2863707393    1.8056490221   -0.0982522161   -1.7189218898
11729 1   28.7045804289   34.3551240784   14.6840762205    0.1427775625   -0.7367444358   -0.8066905537
11730 1   28.2014847164   35.0903924672   14.3991935505    0.3712995918    0.3007973075   -0.5576039652
11731 1   28.0695046885   34.9807934373   15.3377704690   -0.1036935890   -2.0963785723    0.9928579601
11732 1   27.3596207306   35.2728187435   14.9082395957    0.1874818748   -0.3964497408   -0.1735158765
11733 1   27.4034646336   34.4275694914   14.4082636492   -0.5056107623    0.3588487915   -0.5299005006
11734 1   27.6064731906   34.0601074429   15.2988814789    0.3888727197    0.6293109292   -0.5862961261
11735 1   26.9030879036   34.1073981359   15.9240451516    1.8781785031   -0.4824053913   -1.0543807852
11736 1   26.8564848718   33.1371709989   16.0597588690    0.0928046107    2.1396716083   -0.1547143535
11737 1   27.1654770680   32.2727933776   15.8690501367    1.2950580702    0.4134137457   -1.0554197853
11738 1   28.0012886813   32.1843209197   15.3833340763   -0.1222630147   -0.8074362637   -0.7717195308
11739 1   27.8425092665   33.1337836258   15.6628696829   -1.0031711036    0.2705160917   -0.8097470660
11740 1   28.2919014834   33.1563542283   16.5397800170   -0.0512418577    0.2161214054   -0.0819223292
11741 1   28.4358392958   32.1817623718   16.3510758593   -1.6826078622    0.2071051103    0.3292268720
11742 1   28.0816197151   31.3349161849   16.0394224154   -0.0201925327   -0.7168101116   -1.3730240220
11743 1   27.6192215188   31.1104365753   15.2012046195    0.4126315704    0.7908139092    0.1889703671
11744 1   27.3675718237   31.8758272887   14.6278923711   -1.9390643496   -1.2400071550    1.4465864833
11745 1   26.6572807738   31.2910247435   14.9061142871    0.4423886389   -0.4815528094    0.1937318414
11746 1   26.3749415011   32.2097926888   14.9981828458    0.3679756208   -0.9684848784   -0.0347602340
11747 1   25.9449821098   32.8365894885   15.5285278303   -1.4664084649   -0.5282512456    0.3659457414
11748 1   25.1889501775   32.7372797794   16.1618398035    0.8057910763    0.0738831006    0.3633535666
11749 1   25.5641398144   31.9163057361   15.8257728228   -0.7619416560   -0.5508128788    0.5082777133
11750 1   25.0299150913   32.1012264897   15.0362916331    0.3890915754    1.1551638493   -0.7561073129
11751 1   25.0017482233   32.4746696775   14.1632521650   -0.0616086965   -1.3243264258    0.1173870622
11752 1   24.8329045348   33.1146382695   14.7962710617    0.2181439068   -0.4854861412   -0.0773459727
11753 1   25.7403436640   33.3197663047   14.4084819982    0.2307509158    2.3970750941    0.1399575539
11754 1   26.1350499735   33.8429939155   15.1091849969   -2.0922438483    1.9421197850   -1.0355262989
11755 1   26.8614568978   33.2355752416   14.9551749803   -0.6767973972   -1.2738901153    0.2874982036
11756 1   26.7650145263   32.7034807587   14.2081878423    0.2292826059    0.3210780151    1.3896851738
11757 1   26.2494437692   31.9696911382   13.6774473210   -0.2888792458   -0.1289504884    0.6047525520
11758 1   25.7837030416   31.3796124856   14.3341225142   -0.8138889254   -1.3205366280    0.2682101829
11759 1   25.5097990511   30.4698390603   14.3562228993   -1.3126374869    0.3597683648    0.4659848691
11760 0   10.0282231128   20.9361742214   33.6679451609   -0.6709685362   -0.8578862419    0.0938893167
11761 0    9.2532599369   21.0597440245   33.0143937474   -0.7362533077    0.8398128660   -0.8739452674
11762 0    9.1149592973   20.0678186542   32.9711726436    0.1625704523   -1.2704312733    0.1814862448
11763 0    8.3400807311   19.9728589641   33.5194412447    0.7433298113    0.0896745607    1.3859081726
11764 0    9.0818155080   20.2014330816   34.0284932740   -0.7418664067    0.0685773983    0.5823273143
11765 0    9.0369696089   20.5570180906   34.9543644505   -1.3277750362   -0.9544568573    0.6086044948
11766 0    8.9185136937   19.6123733978   35.1163865086   -1.8114266202    0.2704254439    0.1808981694
11767 0    8.6551857930   19.7181538959   36.0301002832   -1.1369392294   -0.4574065346   -1.9520842620
11768 0    8.6104693079   18.7578345145   36.4220638165    0.5604190981   -0.2497412180    2.2578421676
11769 0    8.5951269100   17.8082679637   36.4656099255   -0.8859978801   -0.3283416844    0.2120271099
11770 0    8.7637224390   16.8274990629   36.5773729710   -0.4076203201   -1.1113853712    0.5618001539
11771 0    9.1808698968   16.0183718554   36.2743884797    2.1709916401   -0.0862874878    0.4592002158
11772 0    9.7833773132   16.6859714775   36.5456013799   -1.2465600267    0.2078002701   -0.9246715923
11773 0   10.4369172873   16.8956990469   35.9307580870    0.8213113251   -1.0769212600    2.4833297147
11774 0    9.7510275042   16.5578771826   35.2973949619    0.8702442006    0.0384083033   -0.4116293758
11775 0    8.9878304890   16.3713297000   34.8707428334    1.0677007841   -1.7435816566    0.0731663905
11776 0    9.0272725401   15.4415911032   35.2146906565    0.1289237253   -0.0681783256    0.3205626966
11777 0    8.6238450094   15.1346728145   34.4050019229   -0.5407336685   -2.5330121553    0.4075817819
11778 0    7.8074039874   14.7553335003   34.6977832512   -0.2856336604    0.6409686154    0.1130982963
11779 0    7.1052736290   15.4185433311   34.7080797699    0.4298566240   -1.0690910162   -0.4974763833
11780 0    6.8605608991   16.2109532221   34.1659193744    0.7806446374    0.6253839717    1.3259489065
11781 0    6.6065477438   16.1062994722   33.2648119488    0.9608860821    0.7815198676    0.7632587501
11782 0    7.5135834521   15.6517848411   33.5826068694    0.7848773846   -1.6445505571   -1.2710106143
11783 0    8.0584327686   14.8738602488   33.3266357662    1.0777244529   -0.6523376120    0.8096239981
11784 0    8.8675204089   14.4019967991   33.0881822734    0.1805439832    0.0709980369    0.5984164042
11785 0    9.1611613502   15.2849159307   33.1100286129    2.1106085771   -0.0774259505   -0.9312197960
11786 0    9.3194078247   16.1407632076   33.5163376926   -0.3690670445   -0.4517197133    0.2183605111
11787 0    9.6059629129   15.5495503414   34.2071156047   -1.1851606428    1.0142598022   -0.2903990924
11788 0   10.1537853694   15.0989472725   34.8620829810    0.1595019880   -0.1377323761    0.6785301310
11789 0    9.6542934518   14.3528879687   34.5599102202   -1.7462232875    0.3394604080    0.0739680775
11790 0   10.2854640922   14.4677281689   33.7559603821   -1.8046371249    0.6101886511   -0.2130819666
11791 0   10.1587204384   13.5771711005   33.8911045060    1.2703378241   -1.6847564462    0.6280606827
11792 0    9.3419942006   13.3062137232   34.4453517092    0.0672289450   -1.2061087854    0.7966898389
11793 0   10.0768552110   13.4112638696   35.0209308364   -0.6713641075    0.2085115142   -1.7992948348
11794 0   11.0068312543   13.0973213930   34.7527210647    0.2854485297    0.4666188723    0.6743934160
11795 0   10.2672068287   12.4718538446   34.5300607754    0.7592309038    0.5862263255   -1.7319649116
11796 0    9.8286731178   11.6654077889   34.1938593983   -0.1070023333   -0.2494986865    0.6965108652
11797 0    9.7846991879   11.6801523168   35.1598237216   -0.0329832130    1.9807128965    0.2171319468
11798 0    9.5304261819   11.1562925546   35.9048528072   -0.3394090880    0.5466887414    0.6662657769
11799 0    8.9019752401   10.7535899656   36.4503208104    0.6429388185   -0.1857746393    0.2984436036
11800 1   37.7191618984    6.9476815698   10.7467231789    0.3893607573    0.6682846807    1.6774558772
11801 1   37.2095106955    6.9696858636    9.9844401561    0.2499902930    0.2214552823    1.6464067527
11802 1   36.6562283129    7.6776072533    9.7053145037   -0.8443726307    1.1319745430   -0.3542392892
11803 1   36.2199391372    8.4952611248    9.4835431153    0.0187842476   -1.3531596140    0.9944082547
11804 1   37.0426042693    8.7018470293    9.9586584879   -0.3803836774   -2.6622088993    1.0143495618
11805 1   37.2470514420    7.9247967216   10.5002925837   -0.2491300528    0.3699505333    0.2966372071
11806 1   37.7005312376    8.4918261240   11.1987463573    1.0850152599   -0.5666785821    1.0099356644
11807 1   37.4545568944    7.7163931736   11.6546567863   -0.0835863118    0.7260537318    0.4705067534
11808 1   37.9077274360    7.2694059774   12.3539866584   -0.3105875550    1.7147492333   -0.0657411690
11809 1   37.3266545833    7.9556956661   12.6295254568   -1.1812376804   -0.6773336741    1.1828986640
11810 1   38.1044846222    8.2610396410   13.0723900610   -0.3307567831   -1.0017714884   -0.6046375841
11811 1   38.2239389256    9.1513350983   12.7272224141    2.0854643875   -0.9097304389    0.4609804994
11812 1   37.3574185544    9.5397527974   12.7477012069   -0.4733478134   -1.4312471448    0.1313131315
11813 1   36.7944131928   10.0055124927   13.4024358119    0.3061928589   -0.3499536870    0.1860693597
11814 1   36.2122972078   10.4139245101   12.7778907654    0.7826616242    0.0599547768   -0.5159131365
11815 1   36.5870355738   11.2357054550   12.5005052984   -0.5785586932   -0.3221489667   -1.8559458465
11816 1   37.3196654908   10.6416962592   12.2510939619    1.9108092309   -0.4267853654   -0.0147762001
11817 1   36.7170196266    9.9958450619   11.9357136724    1.0314752174    0.2909826425   -0.8605441234
11818 1   37.5180896274    9.4729727806   11.6654615412   -2.4715996634    0.2605995783   -0.5123698815
11819 1   36.8187304662    8.7591730506   12.0478921107    0.8025353768   -0.9541993060    0.2852108021
11820 1   36.6732416816    8.4789889048   11.1512845625   -0.9352029197    1.2522997418    0.5889110744
11821 1   36.6452686103    9.3971610904   10.8691232648   -0.5064924382   -0.0255200011    0.3813936030
11822 1   35.9574659596    8.8682174971   10.5521513698    0.3627532084   -1.9220277741    2.0635689833
11823 1   35.5770033040    8.2994498958   11.2346186566   -0.8894023320    1.4121565794   -0.8562327508
11824 1   35.7775405130    8.7001675116   12.0878288631    0.5160089451    2.3716228340   -0.5013695981
11825 1   35.0163208551    9.0167812229   11.6528842490   -0.1760007170    0.2455935200   -0.2679655622
11826 1   35.4285811748    9.7120481399   12.1362519493   -0.3843707516   -0.6169794524   -0.7623917570
11827 1   35.6352456999    9.7495847638   11.2264393242   -0.2530864488    0.8615846142   -0.2513873831
11828 1   35.4894508447   10.6244356270   11.5841215602    0.2989275203    0.1479406076    0.9035550407
11829 1   35.4178186918   11.4221727381   12.2176033057    2.5639092403   -0.9873049990    0.5118960704
11830 1   35.6619709463   12.1404513393   12.8328696210   -1.1075927694    0.4239709151   -0.3510441090
11831 1   36.3194964195   12.2793004129   12.1238784499    0.8090103394    0.5061899418   -0.9982975599
11832 1   37.0532962693   12.0502944850   12.7143382997    1.6568531595    0.4687611244    1.1872368288
11833 1   37.2870016121   12.5429304323   13.5127139889    0.1510775719   -0.0515050318   -2.9025762434
11834 1   37.6102850260   11.7201251006   13.7773471842   -0.8113725813   -0.8162373600    0.2240219271
11835 1   38.0049371505   11.0714683724   13.1076731239   -1.6622071943   -0.4857374372   -0.3928312407
11836 1   37.7206217520   10.5662942344   13.8810484097   -1.2464045965    0.8364397578   -0.3374896030
11837 1   38.3015479667    9.7844837582   13.7261821596   -0.4924351278   -0.4162466837    0.2567052860
11838 1   38.0729431145    9.3134788580   14.5153723690   -0.2228661408   -0.6246545273   -0.0592325727
11839 1   37.4883973461    9.0353303624   13.8375489370    0.4297279489    0.3186040753    0.3304827936
11840 0   30.0881817109   11.4708307585   23.4544875552   -2.0256471932   -0.3043643199   -0.0734557153
11841 0   30.3159945185   11.5365394394   22.6026699909    0.5706245722   -0.3939894866   -0.1033677482
11842 0   31.1783425343   11.5681899299   23.0567922000   -1.1398354034   -0.3791619663   -1.1703521847
11843 0   32.1551069913   11.7501859974   23.1408509065    0.4835169075    1.5939436152   -1.7586824728
11844 0   33.0221453386   12.1258186534   22.8211267457    0.1668124358    0.1173801949   -1.4233486555
11845 0   33.3554057122   12.8773783961   23.3263715137    1.1483257219    1.5970232865   -0.5088040212
11846 0   32.6517310847   13.1106095722   22.7170982402    0.8385844361    0.7390963946    0.2080026155
11847 0   32.4155657614   13.7505929281   21.9797204519    0.7911867498    0.6402980893    0.0046078247
11848 0   32.6099650114   14.5838725394   22.3725406645    1.0913043706    0.4280374844    0.5205388397
11849 0   32.6942682480   15.2322482216   21.7277952060    0.0180457150    0.7264025719    1.0143500209
11850 0   33.5353630619   14.6312059130   21.6949362909    1.7021626535    0.0848696285    1.4246713844
11851 0   34.1997585478   15.4200377735   21.7338767024   -0.2876153155   -0.0222267199    2.0120736643
11852 0   34.7407835547   15.0761642612   22.4066137157   -1.0562522677   -1.8405536711    0.2527275114
11853 0   34.0429455064   15.6354226953   22.7750276720    0.0249148456   -0.0230438118    0.0789057399
11854 0   34.1795441033   15.7688363668   23.7051693857   -0.8239569664   -1.4115943499    0.9983576698
11855 0   34.7202888846   15.9327323370   24.3907768080   -0.0890484122   -0.2970394028    0.4775929544
11856 0   34.9429286385   16.7170423986   23.8860232104    0.1884130367   -1.2315275814   -0.0240695720
11857 0   34.4919499751   17.2613161759   23.2670758180   -0.5287917802    0.6881466034    1.2497118671
11858 0   33.9506526029   16.6840769436   22.7131658723    1.8850070881   -0.0759544457   -1.2643068440
11859 0   33.4449394388   17.4304880512   22.9099816976    1.7232856422    0.5765283829    0.8587240770
11860 0   33.4701131058   16.8679869426   23.7240368710   -1.1886823291    0.4874223731    0.0900580866
11861 0   34.0172911713   16.9297373833   24.5531428600    0.2796804802    1.3474605353    0.3186575165
11862 0   33.5790719047   16.1751041839   24.9546535616    0.1864106587   -0.3857715180   -1.0591139300
11863 0   33.0225834923   15.7635639455   24.3283972637    0.7625704421   -0.9017816139   -0.2328897079
11864 0   32.9865628645   14.8209751264   24.1137359542   -0.3295294639    0.9878704848    2.3007747671
11865 0   32.6356035902   14.1457427598   23.4718501376   -0.8318545693   -0.3899215567    0.9223135047
11866 0   33.2564084257   14.8536727610   23.1416252243    2.2072487547    1.2523592867    0.2007296878
11867 0   33.8723858731   14.3764348653   22.6925741707    1.7413264771    0.2621236125    0.8329095392
11868 0   33.7491020270   13.9907938055   23.5471795555   -0.4681572271    0.1367825138    1.3233943203
11869 0   34.1081245550   13.9528378338   24.4890180545   -1.0694855720   -2.0483277532    0.6268265205
11870 0   34.7301702764   13.4449879642   23.9282411595   -1.6691743570   -0.3123871665    0.1444809441
11871 0   34.9454388082   12.5454583263   24.1640461926   -1.2345872815    1.1770981614    1.2492824507
11872 0   34.9454071769   13.2394950005   24.9122357301   -2.1231431986   -0.4127101958   -0.6140377903
11873 0   34.9040916776   13.8623073707   25.6797299595    0.2378376037    0.6405884869    0.0944558071
11874 0   34.0883757411   13.7739944636   26.2539473326   -0.2708946746    0.5555930606    0.7833746940
11875 0   34.5202870512   14.1937307171   27.0577301564    0.3827489406   -0.1527537487   -0.4158452085
11876 0   34.9018370722   15.0091615085   27.3836046406    1.1572651407   -1.1996926491   -2.6304513482
11877 0   34.8381671788   15.6444066123   28.1358614292   -1.8675473482    0.8112319815    0.2256958638
11878 0   35.5278777802   16.1867100386   28.4330290586    0.2145056950    0.7544461035    0.0756519721
11879 0   35.3272943303   16.9354021641   27.9215019863   -0.1023859154    0.2909125419   -0.3500311383
11880 1   22.2536864330    5.2456317179   41.5075776298    0.9180996456    0.3020229634    1.0751001542
11881 1   21.6051706656    5.9433931848   41.5113991184    0.1721572239   -0.6258060515   -0.5506549063
11882 1   21.4592798272    6.0810336914   42.4946250531    1.0983334237    0.6539064820   -0.1714695120
11883 1   21.6603212640    6.9589984978   42.7151570515   -0.0970658251    0.6489478686   -1.3683906065
11884 1   21.6695909350    7.8483026748   43.0754881983   -2.4666207740   -0.1566519406   -0.9468372968
11885 1   21.8236661310    7.2483647684   43.7511679412   -0.9258858313    1.1272359566    0.7143974231
11886 1   22.5723779262    6.7975245453   43.4200268144    0.5827254139    0.4569970088    1.1365514993
11887 1   22.7100818494    6.9485503553   42.4948188323   -0.9194454542   -1.2756787644   -0.5779969083
11888 1   22.1061633737    6.8071619308   41.7289785618    0.6663730481   -0.0608732107   -0.9679690174
11889 1   21.9052602028    7.6940176985   41.3954926646    0.2795668254   -0.1759118137   -1.0410945274
11890 1   22.3910027855    8.0137579432   42.1647809479   -0.5421373483    0.1072357667   -0.5856471717
11891 1   23.3400876153    7.6777795490   41.9387109308    0.0529043557   -0.1771396352    1.2003372253
11892 1   23.3524618397    8.1786154710   41.1388113283    0.4717504519   -0.0512757815    0.3751229383
11893 1   23.8489105888    7.3745860883   40.8263537516   -1.6092396375   -1.9637177370    0.7772639280
11894 1   24.6193493766    7.6715653408   40.3697395341    0.1091191560   -0.1342860488   -0.8875665426
11895 1   25.5206084595    7.4982319326   40.0437899228   -1.1472672907    0.9982370644   -0.9141358212
11896 1   25.4088964571    6.6507308815   40.5105246422    0.3846502252    0.9815772518    0.1868113028
11897 1   26.2626610774    6.0537307020   40.4899709377    1.4538308795    0.8935856059   -0.4369217020
11898 1   26.0296934923    6.3681298215   41.3741099743   -0.2495754144    0.7903176311    1.9735995693
11899 1   25.1984511719    5.8812390738   41.2069182047    0.1099559314   -0.0270143976   -1.0486988869
11900 1   24.3905858738    6.4604700253   41.3099274887    0.1023061772    0.0191568374    1.4843807765
11901 1   24.6599608454    6.1969617195   42.1247156403    1.8830479692   -1.4124303889   -1.7922561605
11902 1   24.3954285764    7.1117078635   42.4924993611   -0.4366692512   -0.0614789364    0.1285972422
11903 1   24.7335396498    7.9587488320   42.0508300769   -1.8108797220   -0.2744753135    1.1120780640
